entity_type,original_term,frequency,suggested_canonical,confidence,method,canonical_id,notes
intervention,Bacillus subtilis BS50,1,Bacillus subtilis BS50,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacteria (probiotic),1,Bifidobacteria (probiotic),0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium,1,Bifidobacterium,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium animalis subsp. lactis BB-12,1,Bifidobacterium animalis subsp. lactis BB-12,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium animalis subsp. lactis UABla-12,1,Bifidobacterium animalis subsp. lactis UABla-12,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium lactis,1,Bifidobacterium lactis,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium longum,1,Bifidobacterium longum,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium longum (BL) NCC3001,1,Bifidobacterium longum (BL) NCC3001,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium longum NCC3001,1,Bifidobacterium longum NCC3001,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium longum NCC3001 (BL),1,Bifidobacterium longum NCC3001 (BL),0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium longum R0175,1,Bifidobacterium longum R0175,0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium longum R0175 (B. longum),1,Bifidobacterium longum R0175 (B. longum),0.0,no_match,,No suitable canonical mapping found
intervention,Bifidobacterium strains,1,Bifidobacterium strains,0.0,no_match,,No suitable canonical mapping found
intervention,Breastfeeding Aiding Tool app,1,Breastfeeding Aiding Tool app,0.0,no_match,,No suitable canonical mapping found
intervention,CTLA-4Ig,1,CTLA-4Ig,0.0,no_match,,No suitable canonical mapping found
intervention,CTLA-4Ig with methotrexate (MTX),1,CTLA-4Ig with methotrexate (MTX),0.0,no_match,,No suitable canonical mapping found
intervention,Cerament G (gentamicin),1,Cerament G (gentamicin),0.0,no_match,,No suitable canonical mapping found
intervention,Cerament V (vancomycin),1,Cerament V (vancomycin),0.0,no_match,,No suitable canonical mapping found
intervention,Chinese herbal medicine (CHM),1,Chinese herbal medicine (CHM),0.0,no_match,,No suitable canonical mapping found
intervention,Cilostazol,1,Cilostazol,0.0,no_match,,No suitable canonical mapping found
intervention,Citalopram,1,Citalopram,0.0,no_match,,No suitable canonical mapping found
intervention,Clostridium butyricum,1,Clostridium butyricum,0.0,no_match,,No suitable canonical mapping found
intervention,Coprinus comatus nanogels,1,Coprinus comatus nanogels,0.0,no_match,,No suitable canonical mapping found
intervention,DWP16001,1,DWP16001,0.0,no_match,,No suitable canonical mapping found
intervention,Danshen injection (DS),1,Danshen injection (DS),0.0,no_match,,No suitable canonical mapping found
intervention,Danshenfen injection (DSFZ),1,Danshenfen injection (DSFZ),0.0,no_match,,No suitable canonical mapping found
intervention,Dietary manipulations,1,Dietary manipulations,0.0,no_match,,No suitable canonical mapping found
intervention,Diets,1,Diets,0.0,no_match,,No suitable canonical mapping found
intervention,Duolac 7s,1,Duolac 7s,0.0,no_match,,No suitable canonical mapping found
intervention,ECG (long-term),1,ECG (long-term),0.0,no_match,,No suitable canonical mapping found
intervention,Escherichia strains,1,Escherichia strains,0.0,no_match,,No suitable canonical mapping found
intervention,Exercise therapies,1,Exercise therapies,0.0,no_match,,No suitable canonical mapping found
intervention,FODMAP diet combined with traditional IBS dietary advice,1,FODMAP diet combined with traditional IBS dietary advice,0.0,no_match,,No suitable canonical mapping found
intervention,FODMAP elimination diet,1,FODMAP elimination diet,0.0,no_match,,No suitable canonical mapping found
intervention,FODMAP-lowering diet,1,FODMAP-lowering diet,0.0,no_match,,No suitable canonical mapping found
intervention,Fibers,1,Fibers,0.0,no_match,,No suitable canonical mapping found
intervention,Fu's subcutaneous needling (FSN),1,Fu's subcutaneous needling (FSN),0.0,no_match,,No suitable canonical mapping found
intervention,Fufang Danshen injection (FFDS),1,Fufang Danshen injection (FFDS),0.0,no_match,,No suitable canonical mapping found
intervention,GLP-1 receptor agonist (GLP-1 RA),1,GLP-1 receptor agonist (GLP-1 RA),0.0,no_match,,No suitable canonical mapping found
intervention,GLP-1-based therapies,1,GLP-1-based therapies,0.0,no_match,,No suitable canonical mapping found
intervention,GORE CARDIOFORM ASD Occluder implantation,1,GORE CARDIOFORM ASD Occluder implantation,0.0,no_match,,No suitable canonical mapping found
intervention,Gain Life intervention,1,Gain Life intervention,0.0,no_match,,No suitable canonical mapping found
intervention,Guanxin Shutong (GXST) capsule,1,Guanxin Shutong (GXST) capsule,0.0,no_match,,No suitable canonical mapping found
intervention,Guanxin Shutong capsule,1,Guanxin Shutong capsule,0.0,no_match,,No suitable canonical mapping found
intervention,HEI (Healthy Eating Index) diet,1,HEI (Healthy Eating Index) diet,0.0,no_match,,No suitable canonical mapping found
intervention,Healthy Eating Index (HEI),1,Healthy Eating Index (HEI),0.0,no_match,,No suitable canonical mapping found
intervention,Helicobacter pylori-infection eradication,1,Helicobacter pylori-infection eradication,0.0,no_match,,No suitable canonical mapping found
intervention,Hypnosis,1,Hypnosis,0.0,no_match,,No suitable canonical mapping found
intervention,IgG positive restricted diet (IgG res diet),1,IgG positive restricted diet (IgG res diet),0.0,no_match,,No suitable canonical mapping found
intervention,Insulin,1,Insulin,0.0,no_match,,No suitable canonical mapping found
condition,ADHD,1,ADHD,0.0,no_match,,No suitable canonical mapping found
condition,"ADHD, stress, anxiety, depression",1,"ADHD, stress, anxiety, depression",0.0,no_match,,No suitable canonical mapping found
condition,Alzheimer's disease (AD),1,Alzheimer's disease (AD),0.0,no_match,,No suitable canonical mapping found
condition,COPD,1,COPD,0.0,no_match,,No suitable canonical mapping found
condition,"COVID-19 fear, self-care in diabetic patients",1,"COVID-19 fear, self-care in diabetic patients",0.0,no_match,,No suitable canonical mapping found
condition,Chronic Insomnia Disorder (CID),1,Chronic Insomnia Disorder (CID),0.0,no_match,,No suitable canonical mapping found
condition,GERD,1,GERD,0.0,no_match,,No suitable canonical mapping found
condition,H. pylori infection,1,H. pylori infection,0.0,no_match,,No suitable canonical mapping found
condition,Helicobacter pylori-infection,1,Helicobacter pylori-infection,0.0,no_match,,No suitable canonical mapping found
condition,"IBS symptoms (diarrhea, insomnia, migraine headache, nausea, poor appetite)",1,"IBS symptoms (diarrhea, insomnia, migraine headache, nausea, poor appetite)",0.0,no_match,,No suitable canonical mapping found
condition,IBS with diarrhoea,1,IBS with diarrhoea,0.0,no_match,,No suitable canonical mapping found
condition,"IBS, SIBO",1,"IBS, SIBO",0.0,no_match,,No suitable canonical mapping found
condition,IBS-C,1,IBS-C,0.0,no_match,,No suitable canonical mapping found
condition,Post-traumatic Stress Disorder (PTSD),1,Post-traumatic Stress Disorder (PTSD),0.0,no_match,,No suitable canonical mapping found
condition,Posttraumatic Stress Disorder (PTSD),1,Posttraumatic Stress Disorder (PTSD),0.0,no_match,,No suitable canonical mapping found
condition,ST-segment elevation myocardial infarction with multivessel disease,1,ST-segment elevation myocardial infarction with multivessel disease,0.0,no_match,,No suitable canonical mapping found
condition,abdominal pain,1,abdominal pain,0.0,no_match,,No suitable canonical mapping found
condition,abdominal pain in diarrhea-predominant irritable bowel syndrome (IBS-D),1,abdominal pain in diarrhea-predominant irritable bowel syndrome (IBS-D),0.0,no_match,,No suitable canonical mapping found
condition,acute myocardial infarction (AMI),1,acute myocardial infarction (AMI),0.0,no_match,,No suitable canonical mapping found
condition,acute neck pain,1,acute neck pain,0.0,no_match,,No suitable canonical mapping found
condition,acute non-specific low back pain,1,acute non-specific low back pain,0.0,no_match,,No suitable canonical mapping found
condition,antibiotic-associated diarrhea,1,antibiotic-associated diarrhea,0.0,no_match,,No suitable canonical mapping found
condition,anxiety,1,anxiety,0.0,no_match,,No suitable canonical mapping found
condition,arrhythmia,1,arrhythmia,0.0,no_match,,No suitable canonical mapping found
condition,arrhythmogenic right ventricular CM,1,arrhythmogenic right ventricular CM,0.0,no_match,,No suitable canonical mapping found
condition,atopic and allergic diseases,1,atopic and allergic diseases,0.0,no_match,,No suitable canonical mapping found
condition,bipolar depression,1,bipolar depression,0.0,no_match,,No suitable canonical mapping found
condition,cardio-metabolic health,1,cardio-metabolic health,0.0,no_match,,No suitable canonical mapping found
condition,"cardiometabolic health, cardiovascular disease, type 2 diabetes",1,"cardiometabolic health, cardiovascular disease, type 2 diabetes",0.0,no_match,,No suitable canonical mapping found
condition,cardiometabolic risk,1,cardiometabolic risk,0.0,no_match,,No suitable canonical mapping found
condition,cardiovascular disease risk,1,cardiovascular disease risk,0.0,no_match,,No suitable canonical mapping found
condition,cardiovascular health,1,cardiovascular health,0.0,no_match,,No suitable canonical mapping found
condition,celiac disease with IBS-type symptoms,1,celiac disease with IBS-type symptoms,0.0,no_match,,No suitable canonical mapping found
condition,celiac disease with irritable bowel syndrome-type symptoms,1,celiac disease with irritable bowel syndrome-type symptoms,0.0,no_match,,No suitable canonical mapping found
condition,cerebral palsy,1,cerebral palsy,0.0,no_match,,No suitable canonical mapping found
condition,chronic fatigue syndrome,1,chronic fatigue syndrome,0.0,no_match,,No suitable canonical mapping found
condition,chronic neck pain,1,chronic neck pain,0.0,no_match,,No suitable canonical mapping found
condition,chronic neuropathic pain,1,chronic neuropathic pain,0.0,no_match,,No suitable canonical mapping found
condition,chronic non-oncologic pain,1,chronic non-oncologic pain,0.0,no_match,,No suitable canonical mapping found
condition,chronic non-specific low back pain,1,chronic non-specific low back pain,0.0,no_match,,No suitable canonical mapping found
condition,chronic obstructive pulmonary disease with psychological distress,1,chronic obstructive pulmonary disease with psychological distress,0.0,no_match,,No suitable canonical mapping found
condition,"cognitive deficits, anxiety, depression",1,"cognitive deficits, anxiety, depression",0.0,no_match,,No suitable canonical mapping found
condition,congenital heart disease,1,congenital heart disease,0.0,no_match,,No suitable canonical mapping found
condition,congenital heart disease (CHD) during cardiac surgery with cardiopulmonary bypass,1,congenital heart disease (CHD) during cardiac surgery with cardiopulmonary bypass,0.0,no_match,,No suitable canonical mapping found
condition,critically ill pregnant patients,1,critically ill pregnant patients,0.0,no_match,,No suitable canonical mapping found
condition,depression in irritable bowel syndrome,1,depression in irritable bowel syndrome,0.0,no_match,,No suitable canonical mapping found
condition,"depression, cardiometabolic risk factors",1,"depression, cardiometabolic risk factors",0.0,no_match,,No suitable canonical mapping found
condition,diabetes,1,diabetes,0.0,no_match,,No suitable canonical mapping found
condition,diabetes and hypertension,1,diabetes and hypertension,0.0,no_match,,No suitable canonical mapping found
condition,diabetes mellitus,1,diabetes mellitus,0.0,no_match,,No suitable canonical mapping found
condition,"diabetes, coronary heart disease (CHD)",1,"diabetes, coronary heart disease (CHD)",0.0,no_match,,No suitable canonical mapping found
condition,diarrhea-predominant IBS (IBS-D),1,diarrhea-predominant IBS (IBS-D),0.0,no_match,,No suitable canonical mapping found
condition,diminished ovarian reserve,1,diminished ovarian reserve,0.0,no_match,,No suitable canonical mapping found
condition,end-stage ankle arthritis,1,end-stage ankle arthritis,0.0,no_match,,No suitable canonical mapping found
condition,"end-stage ankle arthritis, post-traumatic deformities, inflammatory conditions, congenital deformities, neurogenic deformities",1,"end-stage ankle arthritis, post-traumatic deformities, inflammatory conditions, congenital deformities, neurogenic deformities",0.0,no_match,,No suitable canonical mapping found
condition,end-stage knee osteoarthritis,1,end-stage knee osteoarthritis,0.0,no_match,,No suitable canonical mapping found
condition,enthesitis-related arthritis,1,enthesitis-related arthritis,0.0,no_match,,No suitable canonical mapping found
condition,exercise-induced hypoglycemia in type 1 diabetes,1,exercise-induced hypoglycemia in type 1 diabetes,0.0,no_match,,No suitable canonical mapping found
condition,extrasystoles or ventricular tachycardia,1,extrasystoles or ventricular tachycardia,0.0,no_match,,No suitable canonical mapping found
condition,fatigue and musculoskeletal health in postmenopausal women,1,fatigue and musculoskeletal health in postmenopausal women,0.0,no_match,,No suitable canonical mapping found
condition,fear of cancer recurrence,1,fear of cancer recurrence,0.0,no_match,,No suitable canonical mapping found
condition,fibromyalgia,1,fibromyalgia,0.0,no_match,,No suitable canonical mapping found
condition,fibromyalgia syndrome (FMS),1,fibromyalgia syndrome (FMS),0.0,no_match,,No suitable canonical mapping found
condition,functional abdominal pain disorders,1,functional abdominal pain disorders,0.0,no_match,,No suitable canonical mapping found
condition,functional abdominal pain disorders (FAPD),1,functional abdominal pain disorders (FAPD),0.0,no_match,,No suitable canonical mapping found
condition,functional abdominal pain disorders (FAPDs),1,functional abdominal pain disorders (FAPDs),0.0,no_match,,No suitable canonical mapping found
condition,functional constipation in paediatric patients,1,functional constipation in paediatric patients,0.0,no_match,,No suitable canonical mapping found
condition,gas-related gastrointestinal symptoms,1,gas-related gastrointestinal symptoms,0.0,no_match,,No suitable canonical mapping found
condition,gastrointestinal diseases,1,gastrointestinal diseases,0.0,no_match,,No suitable canonical mapping found
condition,gastrointestinal symptoms related to cancer treatment,1,gastrointestinal symptoms related to cancer treatment,0.0,no_match,,No suitable canonical mapping found
condition,headaches of various causes,1,headaches of various causes,0.0,no_match,,No suitable canonical mapping found
condition,heart failure (HF) and mildly reduced ejection fraction (HFmrEF) or with HF and preserved ejection fraction (HFpEF),1,heart failure (HF) and mildly reduced ejection fraction (HFmrEF) or with HF and preserved ejection fraction (HFpEF),0.0,no_match,,No suitable canonical mapping found
condition,heart failure (HFmrEF or HFpEF),1,heart failure (HFmrEF or HFpEF),0.0,no_match,,No suitable canonical mapping found
condition,heart failure with significant valvular heart disease,1,heart failure with significant valvular heart disease,0.0,no_match,,No suitable canonical mapping found
condition,hepatic inflammation and fibrosis,1,hepatic inflammation and fibrosis,0.0,no_match,,No suitable canonical mapping found
condition,heterozygous familial hypercholesterolaemia,1,heterozygous familial hypercholesterolaemia,0.0,no_match,,No suitable canonical mapping found
condition,heterozygous familial hypercholesterolaemia (HeFH),1,heterozygous familial hypercholesterolaemia (HeFH),0.0,no_match,,No suitable canonical mapping found
